id,name,area,salary,type,published_at,created_at,archived,employer,snippet,experience,employment,alternate_url
127857308,Аналитик данных,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-09T13:48:36+0300,2025-12-09T13:48:36+0300,False,"{'id': '4433635', 'name': 'ГК ТОЧНО', 'url': 'https://api.hh.ru/employers/4433635', 'alternate_url': 'https://hh.ru/employer/4433635', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5744727.png', '90': 'https://img.hhcdn.ru/employer-logo-round/5744728.png', '240': 'https://img.hhcdn.ru/employer-logo-round/5744729.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4433635', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт в аналитике данных от 5-6 лет на позициях <highlighttext>Data</highlighttext> Analyst / BI Engineer / <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>. Подтвержденное портфолио успешных и...', 'responsibility': 'Создание и оптимизация дашбордов и отчетов в Visiology и Apache Superset. Написание сложных расчетов на DAX для бизнес-метрик. '}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/127857308
128594639,Практикант IT CaseWriter / Практикант-аналитик по написанию IT-кейсов,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-10T01:07:12+0300,2025-12-10T01:07:12+0300,False,"{'id': '1304253', 'name': 'Changellenge', 'url': 'https://api.hh.ru/employers/1304253', 'alternate_url': 'https://hh.ru/employer/1304253', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5721911.png', '90': 'https://img.hhcdn.ru/employer-logo-round/5721912.png', '240': 'https://img.hhcdn.ru/employer-logo-round/5721913.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1304253', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Интерес к работе в ИТ. Интерес к тому, как технологии применяются в разных сферах, и желание разбираться в бизнес-процессах. ', 'responsibility': 'Разрабатывать задания для ИТ-специалистов на хакатоны и кейс-чемпионаты. Проверять решения участников хакатонов. Помогать в разработке образовательных продуктов по...'}","{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}",https://hh.ru/vacancy/128594639
127819012,Junior Data Scientist (Стажер),"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-15T11:57:54+0300,2025-12-15T11:57:54+0300,False,"{'id': '8550', 'name': 'Центр финансовых технологий', 'url': 'https://api.hh.ru/employers/8550', 'alternate_url': 'https://hh.ru/employer/8550', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1390863.png', '90': 'https://img.hhcdn.ru/employer-logo/7183239.png', '240': 'https://img.hhcdn.ru/employer-logo/7183240.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=8550', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Иметь навыки программирования на Python.', 'responsibility': 'За время участия в проекте ты. Создашь пайплайн по обучению модели. Пройдёшь весь путь от получения данных из различных источников...'}","{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/127819012
128551820,Lead Data Scientist (Сахалин),"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 280000, 'to': 300000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",2025-12-09T07:16:33+0300,2025-12-09T07:16:33+0300,False,"{'id': '10393731', 'name': 'Сахалин - Остров Возможностей', 'url': 'https://api.hh.ru/employers/10393731', 'alternate_url': 'https://hh.ru/employer/10393731', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/7110465.png', '90': 'https://img.hhcdn.ru/employer-logo-round/7110466.png', '240': 'https://img.hhcdn.ru/employer-logo-round/7110467.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10393731', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Не менее 5 лет в <highlighttext>Data</highlighttext> Science, включая 3 года на руководящих позициях. Реализация проектов с SOTA-архитектурами (Transformers, GAN...', 'responsibility': 'Руководство командой <highlighttext>Data</highlighttext> Science (до 7 человек), менторство Middle/Junior-специалистов. Участие в подборе персонала, формировании KPI команды и стратегическом...'}","{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128551820
128771219,Аналитик данных,"{'id': '77', 'name': 'Рязань', 'url': 'https://api.hh.ru/areas/77'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",2025-12-16T17:09:53+0300,2025-12-16T17:09:53+0300,False,"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1389236.png', '90': 'https://img.hhcdn.ru/employer-logo/7176731.png', '240': 'https://img.hhcdn.ru/employer-logo/7176732.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Высшее образование в области математики, статистики, экономики или смежных дисциплин. Опыт работы <highlighttext>аналитиком</highlighttext> <highlighttext>данных</highlighttext> от 1 года, предпочтительно в службе...', 'responsibility': 'Анализировать ключевые показатели эффективности (KPI) и предоставлять рекомендаций на основе <highlighttext>данных</highlighttext>. Проводить детальный анализ <highlighttext>данных</highlighttext> по ad-hoc запросам и...'}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128771219
128243177,Аналитик данных,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T16:58:42+0300,2025-12-16T16:58:42+0300,False,"{'id': '11141343', 'name': 'Газпромнефть-Региональные продажи', 'url': 'https://api.hh.ru/employers/11141343', 'alternate_url': 'https://hh.ru/employer/11141343', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1400785.png', '90': 'https://img.hhcdn.ru/employer-logo/7222911.png', '240': 'https://img.hhcdn.ru/employer-logo/7222912.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11141343', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...в экономике, мех.мат, менеджмент и анализ <highlighttext>данных</highlighttext>. Опыт работы в направлении Экономики и финансов / <highlighttext>Аналитики</highlighttext> / Логистики / Коммерции от 1 года. ', 'responsibility': '...Power BI) и Python. Разрабатывать и проводить мониторинг КПЭ. Анализировать результаты деятельности. Развивать <highlighttext>аналитику</highlighttext>. Разрабатывать мероприятия по повышению операционной эффективности.'}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128243177
128791256,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",2025-12-16T16:35:03+0300,2025-12-16T16:35:03+0300,False,"{'id': '3120819', 'name': 'MobX Agency', 'url': 'https://api.hh.ru/employers/3120819', 'alternate_url': 'https://hh.ru/employer/3120819', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3295863.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3295864.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3295865.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3120819', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенное владение Excel. Ответственность и пунктуальность, умение работать с большим объёмом <highlighttext>данных</highlighttext>. Умение разбираться в новых интерфейсах. Преимущество: начальный Python...', 'responsibility': '...менеджеров к фин отделу. Формирование финансовых документов. Внесение финальных <highlighttext>данных</highlighttext> во внутренние системы учёта. Отслеживание корректности вносимых и передаваемых <highlighttext>данных</highlighttext>.'}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128791256
127788346,Аналитик данных,"{'id': '88', 'name': 'Казань', 'url': 'https://api.hh.ru/areas/88'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T15:14:38+0300,2025-12-16T15:14:38+0300,False,"{'id': '4044851', 'name': 'Континент', 'url': 'https://api.hh.ru/employers/4044851', 'alternate_url': 'https://hh.ru/employer/4044851', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6459700.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6459701.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6459702.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4044851', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт <highlighttext>аналитика</highlighttext> от 2 лет (ритейл, e-commerce, FMCG, логистика). - Знание SQL, Power BI/Tableau, Excel (сводные таблицы, Power Query). - ', 'responsibility': 'Участие в IT-проектах по улучшению <highlighttext>аналитики</highlighttext> и автоматизации. Миссия должности: Повышение эффективности и прибыльности бизнеса через преобразование <highlighttext>данных</highlighttext> в...'}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/127788346
126665207,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T15:13:07+0300,2025-12-16T15:13:07+0300,False,"{'id': '11036', 'name': 'Аквариус, Группа компаний', 'url': 'https://api.hh.ru/employers/11036', 'alternate_url': 'https://hh.ru/employer/11036', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3790906.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3790907.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3790908.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11036', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Мы ищем Data <highlighttext>analyst</highlighttext> специалиста уровня Middle. Знание и опыт работы с SQL. Работаем в PostgreSQL. Знание и опыт работы...', 'responsibility': 'Анализ качества <highlighttext>данных</highlighttext>, проверка частоты, обогащения (достаточности) <highlighttext>данных</highlighttext> и устранения несоответствий в КХД. Полный цикл разработки и поддержки витрин <highlighttext>данных</highlighttext>...'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/126665207
128627232,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 126500, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",2025-12-16T14:38:25+0300,2025-12-16T14:38:25+0300,False,"{'id': '5023187', 'name': 'Автономная Некоммерческая организация Агентство Креативных Индустрий', 'url': 'https://api.hh.ru/employers/5023187', 'alternate_url': 'https://hh.ru/employer/5023187', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3657654.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3657655.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3657656.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5023187', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование (техническое/ финансовое/ экономическое/ математическое). Понимание принципов анализа <highlighttext>данных</highlighttext>, проверки гипотез, поиска взаимосвязей и интерпретации результатов в бизнес-логике. ', 'responsibility': 'Анализ <highlighttext>данных</highlighttext> о метриках компании и креативных индустрий, контроль качества <highlighttext>данных</highlighttext>. Сбор статистических <highlighttext>данных</highlighttext>, анализ взаимосвязей показателей и выявление рисков. '}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128627232
127890771,Старший аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T18:12:49+0300,2025-12-16T18:12:49+0300,False,"{'id': '5202841', 'name': 'Платформа Больших Данных', 'url': 'https://api.hh.ru/employers/5202841', 'alternate_url': 'https://hh.ru/employer/5202841', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3957894.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3957895.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3957896.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5202841', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Отличное знание Python, SQL и их эффективное применение для анализа <highlighttext>данных</highlighttext>. Опыт разработки моделей машинного обучения. Опыт работы с Airflow...', 'responsibility': '...решений на основе имеющихся <highlighttext>данных</highlighttext>. Анализ <highlighttext>данных</highlighttext> телеком-операторов, <highlighttext>данных</highlighttext> о транзакциях и чеках, визуализация <highlighttext>данных</highlighttext> на карте с помощью...'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/127890771
128165688,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T12:41:05+0300,2025-12-16T12:41:05+0300,False,"{'id': '3196693', 'name': 'Технопром', 'url': 'https://api.hh.ru/employers/3196693', 'alternate_url': 'https://hh.ru/employer/3196693', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/7039549.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/7039550.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/7039551.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3196693', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Высшее профильное образование (базовые знания математической статистики). Опыт в роли дата-<highlighttext>аналитика</highlighttext> в финансовых, продуктовых или кросс-функциональных командах от...', 'responsibility': 'Развитие использования в компании инструментов ETL/DWH для повышения глубины и качества анализа финансов, бизнеса, продаж, вспомогательных функций. '}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128165688
126889634,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T11:45:56+0300,2025-12-16T11:45:56+0300,False,"{'id': '1455', 'name': 'HeadHunter', 'url': 'https://api.hh.ru/employers/1455', 'alternate_url': 'https://hh.ru/employer/1455', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1475881.png', '90': 'https://img.hhcdn.ru/employer-logo/8646146.png', '240': 'https://img.hhcdn.ru/employer-logo/8646147.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1455', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': '...<highlighttext>аналитика</highlighttext> <highlighttext>данных</highlighttext> от 2-х лет. Уверенный SQL для сложных выборок и преобразования <highlighttext>данных</highlighttext>. Опыт работы с системами визуализации <highlighttext>данных</highlighttext>...', 'responsibility': '...консолидации <highlighttext>данных</highlighttext> из разных источников. Взаимодействие с заказчиками внутри команды, самостоятельное выяснение их потребностей, формулирование гипотез, сбор необходимых <highlighttext>данных</highlighttext>, анализ...'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/126889634
126116167,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T11:57:58+0300,2025-12-16T11:57:58+0300,False,"{'id': '4181', 'name': 'Банк ВТБ (ПАО)', 'url': 'https://api.hh.ru/employers/4181', 'alternate_url': 'https://hh.ru/employer/4181', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2369887.png', '90': 'https://img.hhcdn.ru/employer-logo-round/2369888.png', '240': 'https://img.hhcdn.ru/employer-logo-round/2369889.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4181', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...массивами <highlighttext>данных</highlighttext> и с базами <highlighttext>данных</highlighttext>. Опыт интерпретации <highlighttext>данных</highlighttext> и проведения сценарного анализа. Умение находить ошибки и выбросы в <highlighttext>данных</highlighttext>. ', 'responsibility': 'Сбор статистических <highlighttext>данных</highlighttext> из открытых источников, обработка и агрегация <highlighttext>данных</highlighttext>. Поиск выбросов, проведение план-факторного и сопоставительного анализа. '}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/126116167
128792006,Аналитик данных (HR),"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T16:54:27+0300,2025-12-16T16:54:27+0300,False,"{'id': '77364', 'name': 'Петрович, Строительный Торговый Дом', 'url': 'https://api.hh.ru/employers/77364', 'alternate_url': 'https://hh.ru/employer/77364', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6615116.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6615117.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6615118.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=77364', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание статистики, методов анализа <highlighttext>данных</highlighttext> и их визуализации. Опыт обработки больших массивов <highlighttext>данных</highlighttext>, подготовки аналитических отчетов. Опыт работы 1С. ', 'responsibility': 'Работать с Ad-hoc запросами (анализ запроса, сбор, обработка, анализ и визуализация <highlighttext>данных</highlighttext>). Адаптировать текущую отчетность под потребности бизнеса, разрабатывать...'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128792006
128672300,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T10:43:45+0300,2025-12-16T10:43:45+0300,False,"{'id': '12034', 'name': 'МТТ (MTC Exolve)', 'url': 'https://api.hh.ru/employers/12034', 'alternate_url': 'https://hh.ru/employer/12034', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6882773.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6882774.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6882775.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12034', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с BI: Понимание архитектуры Power BI (чтобы говорить с разработчиком на одном языке), понимание принципов построения моделей <highlighttext>данных</highlighttext>. ', 'responsibility': 'Понимание SQL-запросов для выгрузки и анализа <highlighttext>данных</highlighttext>. Подключение к OLAP-кубам, работа со сводными таблицами, анализ срезов <highlighttext>данных</highlighttext>. '}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128672300
128246866,Аналитик данных,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T10:27:35+0300,2025-12-16T10:27:35+0300,False,"{'id': '1015940', 'name': 'БалтТрансСервис', 'url': 'https://api.hh.ru/employers/1015940', 'alternate_url': 'https://hh.ru/employer/1015940', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3164383.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3164384.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3164385.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1015940', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '3–5+ лет в <highlighttext>аналитике</highlighttext> <highlighttext>данных</highlighttext>. SQL(Postgres) и реальный опыт работы с DWH. Python (pandas, numpy, scipy, matplotlib). ', 'responsibility': 'Операционная <highlighttext>аналитика</highlighttext>, поиск ограничений, оценка эффектов от принятых решений. Анализ рынка и бенчмарк конкурентов, прогноз ключевых показателей и объемов погрузки...'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128246866
127906679,Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T10:15:18+0300,2025-12-16T10:15:18+0300,False,"{'id': '80', 'name': 'Альфа-Банк', 'url': 'https://api.hh.ru/employers/80', 'alternate_url': 'https://hh.ru/employer/80', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3096623.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3096624.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3096625.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=80', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Python (типы <highlighttext>данных</highlighttext>, умение работать с аналитическими библиотеками, подключение к базам <highlighttext>данных</highlighttext>). Опыт работы с любым BI инструментом: создание дашбордов...', 'responsibility': 'Писать код в SQL/Python. Формировать уникальные данные в соответствии с методологией бизнеса. Создавать дашборды. Делать и продвигать <highlighttext>аналитику</highlighttext>.'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/127906679
127955630,BI - аналитик/аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",2025-12-16T15:29:46+0300,2025-12-16T15:29:46+0300,False,"{'id': '5951038', 'name': 'ГКУ МО Центр Внедрения Изменений Министерства Здравоохранения Московской Области', 'url': 'https://api.hh.ru/employers/5951038', 'alternate_url': 'https://hh.ru/employer/5951038', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5951038', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Владение Excel на базовом уровне (ВПР, сводные таблицы). Понимание принципов визуализации <highlighttext>данных</highlighttext>. Аналитический склад ума, ответственность, стрессоустойчивость, внимание к деталям...', 'responsibility': 'Написание и оптимизация SQL запросов. Автоматизация процессов работы с базами <highlighttext>данных</highlighttext>. Тесная работа с <highlighttext>аналитиками</highlighttext> смежных отделов. Выполнение Ad-hoc...'}","{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/127955630
128789922,Ведущий Аналитик данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T16:01:11+0300,2025-12-16T16:01:11+0300,False,"{'id': '121324', 'name': 'ГУП Московский социальный регистр', 'url': 'https://api.hh.ru/employers/121324', 'alternate_url': 'https://hh.ru/employer/121324', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/1503213.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/1503214.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/1503215.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=121324', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Высшее математическое, техническое образование. Опыт работы с большими массивами <highlighttext>данных</highlighttext>. Уверенное владение SQL и Python. Знания теории вероятностей, математической статистики...', 'responsibility': 'Организовывать процессы очистки и валидации <highlighttext>данных</highlighttext>. Находить закономерности в наборах <highlighttext>данных</highlighttext>. Разрабатывать методологии для моделирования и визуализации <highlighttext>данных</highlighttext> в соответствии...'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128789922
128795369,Аналитик данных в VK,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",2025-12-16T18:47:38+0300,2025-12-16T18:47:38+0300,False,"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6808729.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6808730.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6808731.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы <highlighttext>аналитиком</highlighttext> <highlighttext>данных</highlighttext> от двух лет. Опыт работы с данными с помощью базовых инструментов (SQL, Python + базовые библиотеки...', 'responsibility': '<highlighttext>Аналитику</highlighttext> <highlighttext>данных</highlighttext> предстоит заниматься также построением эвристик/сегментаций, чтобы наиболее гибко фильтровать по интересам наших пользователей. Задачи. Коммуникации с контрагентами...'}","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128795369
128785517,Бюджетный аналитик данных,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 110000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",2025-12-16T14:14:53+0300,2025-12-16T14:14:53+0300,False,"{'id': '2748', 'name': 'Ростелеком', 'url': 'https://api.hh.ru/employers/2748', 'alternate_url': 'https://hh.ru/employer/2748', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2812974.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/2812975.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/2812976.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2748', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование, в области экономики, финансов, управления. Опыт работы в сфере телекоммуникаций, управления проектами, бизнес-анализа будет преимуществом. ', 'responsibility': 'Формирование стратегии работы по воронке в интересах межоператорского сегмента. Ведение первичной сборки / расчета в ТЭО Программы/проекта. Формирование расчетных моделей...'}","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",https://hh.ru/vacancy/128785517
